Time [s],Value,Parity Error,Framing Error
1.460202778000000,\n,,
1.461028114000000,1,,
1.461114990000000,6,,
1.461201868000000,\n,,
1.462027204000000,1,,
1.462114080000000,6,,
1.462200958000000,\n,,
1.463026294000000,1,,
1.463113170000000,6,,
1.463200046000000,\n,,
1.464025384000000,1,,
1.464112260000000,6,,
1.464199138000000,\n,,
1.465024472000000,1,,
1.465111348000000,6,,
1.465198226000000,\n,,
1.466023562000000,1,,
1.466110438000000,6,,
1.466197316000000,\n,,
1.467022652000000,1,,
1.467109528000000,6,,
1.467196406000000,\n,,
1.468021740000000,1,,
1.468108618000000,6,,
1.468195496000000,\n,,
1.469029518000000,1,,
1.469116394000000,6,,
1.469203272000000,\n,,
1.470028608000000,1,,
1.470115484000000,6,,
1.470202362000000,\n,,
1.471027698000000,1,,
1.471114574000000,6,,
1.471201452000000,\n,,
1.472026788000000,1,,
1.472113664000000,6,,
1.472200542000000,\n,,
1.473025878000000,1,,
1.473112754000000,6,,
1.473199632000000,\n,,
1.474024968000000,1,,
1.474111844000000,6,,
1.474198720000000,\n,,
1.475024058000000,1,,
1.475110934000000,6,,
1.475197812000000,\n,,
1.476023146000000,1,,
1.476110022000000,6,,
1.476196900000000,\n,,
1.477022236000000,1,,
1.477109112000000,6,,
1.477195990000000,\n,,
1.478030012000000,1,,
1.478116890000000,6,,
1.478203768000000,\n,,
1.479029102000000,1,,
1.479115980000000,6,,
1.479202858000000,\n,,
1.480028192000000,1,,
1.480115070000000,6,,
1.480201948000000,\n,,
1.481027282000000,1,,
1.481114158000000,6,,
1.481201036000000,\n,,
1.482026372000000,1,,
1.482113248000000,6,,
1.482200126000000,\n,,
1.483025462000000,1,,
1.483112338000000,6,,
1.483199216000000,\n,,
1.484024552000000,1,,
1.484111430000000,6,,
1.484198306000000,\n,,
1.485023642000000,1,,
1.485110518000000,6,,
1.485197396000000,\n,,
1.486022732000000,1,,
1.486109608000000,6,,
1.486196484000000,\n,,
1.487030508000000,1,,
1.487117386000000,6,,
1.487204262000000,\n,,
1.488029598000000,1,,
1.488116476000000,6,,
1.488203352000000,\n,,
1.489028688000000,1,,
1.489115564000000,6,,
1.489202442000000,\n,,
1.490027778000000,1,,
1.490114654000000,6,,
1.490201532000000,\n,,
1.491026868000000,1,,
1.491113744000000,6,,
1.491200622000000,\n,,
1.492025956000000,1,,
1.492112834000000,6,,
1.492199712000000,\n,,
1.493025046000000,1,,
1.493111924000000,6,,
1.493198800000000,\n,,
1.494024136000000,1,,
1.494111012000000,6,,
1.494197890000000,\n,,
1.495031914000000,1,,
1.495118790000000,6,,
1.495205668000000,\n,,
1.496022316000000,1,,
1.496109192000000,6,,
1.496196068000000,\n,,
1.497030092000000,1,,
1.497116970000000,6,,
1.497203846000000,\n,,
1.498029182000000,1,,
1.498116058000000,6,,
1.498202936000000,\n,,
1.499028272000000,1,,
1.499115148000000,6,,
1.499202026000000,\n,,
1.500027362000000,1,,
1.500114238000000,6,,
1.500201116000000,\n,,
1.501026452000000,1,,
1.501113328000000,6,,
1.501200206000000,\n,,
1.502025540000000,1,,
1.502112418000000,6,,
1.502199294000000,\n,,
1.503024630000000,1,,
1.503111508000000,6,,
1.503198386000000,\n,,
1.504023720000000,1,,
1.504110598000000,6,,
1.504197476000000,\n,,
1.505022810000000,1,,
1.505109688000000,6,,
1.505196564000000,\n,,
1.506021900000000,1,,
1.506108776000000,6,,
1.506195654000000,\n,,
1.507029678000000,1,,
1.507116554000000,6,,
1.507203430000000,\n,,
1.508028768000000,1,,
1.508115644000000,6,,
1.508202520000000,\n,,
1.509027856000000,1,,
1.509114734000000,6,,
1.509201612000000,\n,,
1.510026946000000,1,,
1.510113824000000,6,,
1.510200700000000,\n,,
1.511026036000000,1,,
1.511112914000000,6,,
1.511199790000000,\n,,
1.512025126000000,1,,
1.512112002000000,6,,
1.512198880000000,\n,,
1.513024216000000,1,,
1.513111090000000,6,,
1.513197968000000,\n,,
1.514023304000000,1,,
1.514110182000000,6,,
1.514197060000000,\n,,
1.515022394000000,1,,
1.515109268000000,6,,
1.515196148000000,\n,,
1.516030172000000,1,,
1.516117048000000,6,,
1.516203926000000,\n,,
1.517029260000000,1,,
1.517116138000000,6,,
1.517203016000000,\n,,
1.518028350000000,1,,
1.518115228000000,6,,
1.518202106000000,\n,,
1.519027440000000,1,,
1.519114318000000,6,,
1.519201196000000,\n,,
1.520026530000000,1,,
1.520113406000000,6,,
1.520200284000000,\n,,
1.521025620000000,1,,
1.521112498000000,6,,
1.521199374000000,\n,,
1.522024710000000,1,,
1.522111588000000,6,,
1.522198464000000,\n,,
1.523023800000000,1,,
1.523110676000000,6,,
1.523197552000000,\n,,
1.524022888000000,1,,
1.524109766000000,6,,
1.524196644000000,\n,,
1.525021978000000,1,,
1.525108856000000,6,,
1.525195734000000,\n,,
1.526029756000000,1,,
1.526116632000000,6,,
1.526203508000000,\n,,
1.527028846000000,1,,
1.527115724000000,6,,
1.527202600000000,\n,,
1.528027936000000,1,,
1.528114814000000,6,,
1.528201690000000,\n,,
1.529027026000000,1,,
1.529113902000000,6,,
1.529200780000000,\n,,
1.530026114000000,1,,
1.530112992000000,6,,
1.530199870000000,\n,,
1.531025206000000,1,,
1.531112080000000,6,,
1.531198960000000,\n,,
1.532024294000000,1,,
1.532111172000000,6,,
1.532198048000000,\n,,
1.533023384000000,1,,
1.533110260000000,6,,
1.533197138000000,\n,,
1.534022474000000,1,,
1.534109350000000,6,,
1.534196228000000,\n,,
1.535021564000000,1,,
1.535108440000000,6,,
1.535195318000000,\n,,
1.536029340000000,1,,
1.536116218000000,6,,
1.536203094000000,\n,,
1.537028430000000,1,,
1.537115306000000,6,,
1.537202184000000,\n,,
1.538027520000000,1,,
1.538114396000000,6,,
1.538201274000000,\n,,
1.539026610000000,1,,
1.539113486000000,6,,
1.539200364000000,\n,,
1.540025700000000,1,,
1.540112576000000,6,,
1.540199454000000,\n,,
1.541024788000000,1,,
1.541111666000000,6,,
1.541198544000000,\n,,
1.542023878000000,1,,
1.542110756000000,6,,
1.542197634000000,\n,,
1.543031656000000,1,,
1.543118532000000,6,,
1.543205410000000,\n,,
1.544022058000000,1,,
1.544108934000000,6,,
1.544195812000000,\n,,
1.545029836000000,1,,
1.545116714000000,6,,
1.545203590000000,\n,,
1.546028926000000,1,,
1.546115802000000,6,,
1.546202678000000,\n,,
1.547028014000000,1,,
1.547114892000000,6,,
1.547201768000000,\n,,
1.548027104000000,1,,
1.548113982000000,6,,
1.548200858000000,\n,,
1.549026194000000,1,,
1.549113072000000,6,,
1.549199948000000,\n,,
1.550025284000000,1,,
1.550112160000000,6,,
1.550199038000000,\n,,
1.551024374000000,1,,
1.551111250000000,6,,
1.551198126000000,\n,,
1.552023464000000,1,,
1.552110340000000,6,,
1.552197218000000,\n,,
1.553022554000000,1,,
1.553109428000000,6,,
1.553196308000000,\n,,
1.554021642000000,1,,
1.554108520000000,6,,
1.554195398000000,\n,,
1.555029420000000,1,,
1.555116296000000,6,,
1.555203174000000,\n,,
1.556028510000000,1,,
1.556115386000000,6,,
1.556202264000000,\n,,
1.557027600000000,1,,
1.557114476000000,6,,
1.557201354000000,\n,,
1.558026688000000,1,,
1.558113566000000,6,,
1.558200442000000,\n,,
1.559025778000000,1,,
1.559112656000000,6,,
1.559199532000000,\n,,
1.560024868000000,1,,
1.560111746000000,6,,
1.560198622000000,\n,,
1.561023958000000,1,,
1.561110834000000,6,,
1.561197712000000,\n,,
1.562031734000000,1,,
1.562118612000000,6,,
1.562205490000000,\n,,
1.563030824000000,1,,
1.563117702000000,6,,
1.563204580000000,\n,,
1.564021228000000,1,,
1.564108104000000,6,,
1.564194982000000,\n,,
1.565029004000000,1,,
1.565115880000000,6,,
1.565202758000000,\n,,
1.566028094000000,1,,
1.566114970000000,6,,
1.566201846000000,\n,,
1.567027184000000,1,,
1.567114062000000,6,,
1.567200938000000,\n,,
1.568026274000000,1,,
1.568113150000000,6,,
1.568200028000000,\n,,
1.569025362000000,1,,
1.569112240000000,6,,
1.569199118000000,\n,,
1.570024452000000,1,,
1.570111330000000,6,,
1.570198206000000,\n,,
1.571023542000000,1,,
1.571110418000000,6,,
1.571197296000000,\n,,
1.572022632000000,1,,
1.572109508000000,6,,
1.572196386000000,\n,,
1.573021722000000,1,,
1.573108600000000,6,,
1.573195476000000,\n,,
1.574029500000000,1,,
1.574116376000000,6,,
1.574203254000000,\n,,
1.575028588000000,1,,
1.575115466000000,6,,
1.575202342000000,\n,,
1.576027678000000,1,,
1.576114554000000,6,,
1.576201432000000,\n,,
1.577026768000000,1,,
1.577113644000000,6,,
1.577200522000000,\n,,
1.578025858000000,1,,
1.578112734000000,6,,
1.578199612000000,\n,,
1.579024946000000,1,,
1.579111824000000,6,,
1.579198702000000,\n,,
1.580024038000000,1,,
1.580110914000000,6,,
1.580197792000000,\n,,
1.581023126000000,1,,
1.581110004000000,6,,
1.581196880000000,\n,,
1.582022216000000,1,,
1.582109094000000,6,,
1.582195970000000,\n,,
1.583029992000000,1,,
1.583116870000000,6,,
1.583203748000000,\n,,
